id_animal,especie,idade_meses,ecc,tentativas_previas,indice_genetico_reprodutor,estacao,dias_pos_parto,fazenda,sucesso_prenhez
ANM_01362,Bovino,58,3.3,1,67,Seca,60,Fazenda_C,1
ANM_01363,Ovino,23,3.2,0,97,Seca,208,Fazenda_C,1
ANM_01364,Ovino,46,2.8,2,82,Seca,49,Fazenda_C,0
ANM_01365,Ovino,9,3.2,0,87,Chuva,142,Fazenda_B,0
ANM_01366,Bovino,89,3.8,0,92,Seca,165,Fazenda_D,1
ANM_01367,Ovino,82,3.9,1,55,Chuva,49,Fazenda_A,1
ANM_01368,Caprino,72,2.8,1,66,Chuva,154,Fazenda_D,1
ANM_01369,Bovino,59,3.3,0,53,Chuva,71,Fazenda_A,1
ANM_01370,Bovino,99,4.1,1,63,Seca,195,Fazenda_A,0
ANM_01371,Caprino,36,2.8,0,79,Chuva,42,Fazenda_D,1
ANM_01372,Bovino,82,2.6,0,95,Chuva,143,Fazenda_C,1
ANM_01373,Caprino,15,3.7,0,69,Chuva,184,Fazenda_B,1
ANM_01374,Bovino,98,3.5,2,57,Chuva,90,Fazenda_D,0
ANM_01375,Bovino,24,2.5,0,51,Seca,249,Fazenda_C,1
ANM_01376,Caprino,75,2.1,0,86,Seca,240,Fazenda_C,0
ANM_01377,Bovino,112,3.2,1,53,Chuva,245,Fazenda_B,0
ANM_01378,Ovino,72,2.8,0,59,Chuva,122,Fazenda_B,1
ANM_01379,Bovino,101,1.9,1,69,Chuva,72,Fazenda_C,1
ANM_01380,Ovino,37,2.6,2,84,Seca,124,Fazenda_B,1
ANM_01381,Bovino,46,3.5,1,97,Chuva,192,Fazenda_C,1
ANM_01382,Bovino,52,3.0,0,59,Seca,196,Fazenda_A,1
ANM_01383,Caprino,52,4.2,0,77,Seca,68,Fazenda_B,1
ANM_01384,Bovino,50,1.6,1,64,Chuva,130,Fazenda_A,0
ANM_01385,Ovino,66,4.0,0,85,Seca,229,Fazenda_B,1
ANM_01386,Bovino,44,2.9,0,50,Chuva,194,Fazenda_C,1
ANM_01387,Ovino,17,2.8,0,71,Chuva,126,Fazenda_C,1
ANM_01388,Bovino,100,2.0,0,76,Chuva,172,Fazenda_C,1
ANM_01389,Caprino,8,3.4,3,78,Chuva,110,Fazenda_C,0
ANM_01390,Bovino,117,1.8,1,64,Chuva,174,Fazenda_C,1
ANM_01391,Bovino,118,3.7,0,59,Seca,159,Fazenda_C,1
ANM_01392,Bovino,40,2.0,0,69,Chuva,170,Fazenda_B,0
ANM_01393,Bovino,112,2.2,3,71,Chuva,36,Fazenda_B,0
ANM_01394,Ovino,8,2.3,0,99,Chuva,63,Fazenda_A,1
ANM_01395,Bovino,116,2.6,1,97,Chuva,90,Fazenda_D,1
ANM_01396,Caprino,27,3.8,0,58,Seca,144,Fazenda_B,1
ANM_01397,Bovino,71,4.2,2,81,Seca,171,Fazenda_B,1
ANM_01398,Bovino,18,2.7,1,66,Seca,218,Fazenda_D,0
ANM_01399,Ovino,58,3.1,0,91,Chuva,112,Fazenda_D,1
ANM_01400,Ovino,51,3.4,0,68,Chuva,79,Fazenda_A,1
ANM_01401,Bovino,98,2.9,0,89,Chuva,72,Fazenda_A,1
ANM_01402,Bovino,106,3.4,2,76,Chuva,239,Fazenda_C,0
ANM_01403,Bovino,33,3.1,0,86,Chuva,234,Fazenda_A,1
ANM_01404,Ovino,67,2.9,1,83,Seca,93,Fazenda_A,1
ANM_01405,Ovino,44,2.1,0,96,Seca,163,Fazenda_D,1
ANM_01406,Bovino,33,3.2,2,98,Seca,126,Fazenda_B,1
ANM_01407,Caprino,31,3.8,1,59,Chuva,117,Fazenda_C,0
ANM_01408,Caprino,8,2.6,0,79,Seca,44,Fazenda_A,1
ANM_01409,Ovino,38,1.7,0,70,Chuva,85,Fazenda_D,1
ANM_01410,Caprino,32,2.9,0,70,Seca,69,Fazenda_C,1
ANM_01411,Bovino,83,4.2,1,83,Chuva,88,Fazenda_C,1
ANM_01412,Bovino,54,3.9,0,58,Seca,97,Fazenda_D,0
ANM_01413,Bovino,80,2.7,0,83,Chuva,242,Fazenda_A,1
ANM_01414,Bovino,110,3.4,3,99,Seca,187,Fazenda_A,0
ANM_01415,Ovino,7,3.5,0,61,Chuva,153,Fazenda_A,0
ANM_01416,Caprino,57,4.1,1,96,Seca,83,Fazenda_A,1
ANM_01417,Bovino,18,2.0,0,70,Chuva,47,Fazenda_C,1
ANM_01418,Bovino,26,2.4,0,69,Chuva,28,Fazenda_B,1
ANM_01419,Bovino,32,1.7,0,55,Seca,25,Fazenda_C,1
ANM_01420,Caprino,18,2.6,1,99,Seca,164,Fazenda_C,1
ANM_01421,Bovino,61,3.8,0,94,Chuva,187,Fazenda_D,1
ANM_01422,Ovino,31,2.7,2,85,Chuva,118,Fazenda_C,0
ANM_01423,Bovino,70,2.2,0,61,Seca,223,Fazenda_A,1
ANM_01424,Bovino,48,3.3,0,90,Chuva,192,Fazenda_D,1
ANM_01425,Caprino,82,3.3,2,80,Seca,101,Fazenda_D,0
ANM_01426,Caprino,11,2.4,0,51,Seca,138,Fazenda_D,0
ANM_01427,Bovino,111,2.7,0,65,Seca,190,Fazenda_D,1
ANM_01428,Caprino,28,3.2,0,50,Chuva,245,Fazenda_D,1
ANM_01429,Ovino,83,3.6,1,53,Chuva,193,Fazenda_A,0
ANM_01430,Caprino,63,2.6,1,96,Chuva,210,Fazenda_B,1
ANM_01431,Bovino,60,2.5,0,50,Chuva,148,Fazenda_B,1
ANM_01432,Ovino,60,4.4,0,96,Seca,206,Fazenda_D,0
ANM_01433,Bovino,16,2.9,1,84,Chuva,82,Fazenda_B,1
ANM_01434,Ovino,59,3.3,2,62,Chuva,226,Fazenda_C,0
ANM_01435,Bovino,97,3.6,0,99,Seca,144,Fazenda_B,1
ANM_01436,Bovino,44,1.8,2,94,Seca,37,Fazenda_C,0
ANM_01437,Bovino,82,3.1,0,91,Chuva,105,Fazenda_A,1
ANM_01438,Ovino,39,1.9,0,80,Chuva,229,Fazenda_D,0
ANM_01439,Bovino,85,3.0,0,69,Seca,212,Fazenda_C,1
ANM_01440,Ovino,56,4.1,0,56,Seca,39,Fazenda_A,0
ANM_01441,Caprino,22,2.4,0,89,Seca,203,Fazenda_A,1
ANM_01442,Bovino,89,1.9,2,82,Seca,201,Fazenda_D,0
ANM_01443,Ovino,83,4.4,0,77,Seca,67,Fazenda_B,0
ANM_01444,Bovino,119,2.3,0,99,Chuva,247,Fazenda_A,1
ANM_01445,Caprino,45,2.1,0,93,Chuva,73,Fazenda_B,1
ANM_01446,Bovino,102,4.2,1,99,Seca,121,Fazenda_B,1
ANM_01447,Ovino,52,2.3,2,93,Chuva,108,Fazenda_B,1
ANM_01448,Caprino,53,4.3,0,69,Seca,163,Fazenda_C,1
ANM_01449,Caprino,50,3.3,0,81,Seca,167,Fazenda_B,1
ANM_01450,Ovino,15,4.0,0,58,Chuva,249,Fazenda_B,0
ANM_01451,Bovino,117,3.2,0,83,Seca,66,Fazenda_A,1
ANM_01452,Ovino,56,3.9,0,63,Seca,244,Fazenda_D,0
ANM_01453,Caprino,83,2.5,0,53,Chuva,154,Fazenda_C,1
ANM_01454,Ovino,66,2.7,1,78,Seca,170,Fazenda_B,0
ANM_01455,Bovino,109,1.6,0,64,Chuva,222,Fazenda_D,0
ANM_01456,Caprino,21,3.8,0,66,Seca,180,Fazenda_B,1
ANM_01457,Ovino,42,3.4,0,68,Seca,187,Fazenda_B,1
ANM_01458,Ovino,69,2.4,1,87,Chuva,129,Fazenda_A,1
ANM_01459,Bovino,82,1.9,0,58,Chuva,24,Fazenda_D,1
ANM_01460,Ovino,47,3.3,0,76,Seca,192,Fazenda_A,1
ANM_01461,Bovino,87,4.3,1,98,Chuva,130,Fazenda_A,1
ANM_01462,Ovino,30,3.0,0,64,Chuva,60,Fazenda_B,1
ANM_01463,Bovino,95,2.6,0,86,Chuva,155,Fazenda_B,1
ANM_01464,Ovino,55,2.4,0,77,Seca,228,Fazenda_B,0
ANM_01465,Caprino,24,4.0,3,99,Chuva,101,Fazenda_D,1
ANM_01466,Bovino,20,2.6,0,53,Chuva,197,Fazenda_D,1
ANM_01467,Caprino,10,2.8,2,70,Chuva,238,Fazenda_D,1
ANM_01468,Bovino,103,3.8,0,83,Chuva,50,Fazenda_D,1
ANM_01469,Caprino,75,3.5,0,68,Seca,23,Fazenda_B,1
ANM_01470,Ovino,66,2.9,1,86,Chuva,213,Fazenda_B,0
ANM_01471,Ovino,61,2.6,0,53,Chuva,75,Fazenda_A,1
ANM_01472,Ovino,22,4.1,0,86,Chuva,24,Fazenda_B,0
ANM_01473,Caprino,35,2.3,0,81,Chuva,100,Fazenda_D,1
ANM_01474,Bovino,36,3.0,2,94,Chuva,73,Fazenda_C,1
ANM_01475,Bovino,27,2.0,0,97,Chuva,143,Fazenda_B,1
ANM_01476,Ovino,55,3.9,0,61,Chuva,115,Fazenda_D,0
ANM_01477,Caprino,39,2.8,0,90,Chuva,112,Fazenda_A,1
ANM_01478,Ovino,31,2.6,0,65,Chuva,99,Fazenda_B,0
ANM_01479,Ovino,27,3.6,0,63,Chuva,20,Fazenda_C,1
ANM_01480,Bovino,30,2.1,0,50,Chuva,223,Fazenda_D,1
ANM_01481,Caprino,29,3.5,0,81,Seca,230,Fazenda_B,1
ANM_01482,Bovino,70,2.8,1,70,Chuva,92,Fazenda_D,1
ANM_01483,Ovino,64,2.3,0,53,Chuva,80,Fazenda_C,0
ANM_01484,Bovino,27,2.4,0,58,Chuva,145,Fazenda_C,1
ANM_01485,Bovino,106,2.6,1,95,Chuva,26,Fazenda_A,1
ANM_01486,Bovino,33,2.8,3,71,Seca,177,Fazenda_C,0
ANM_01487,Bovino,43,2.3,1,61,Seca,144,Fazenda_B,0
ANM_01488,Ovino,25,3.3,0,79,Seca,34,Fazenda_C,1
ANM_01489,Bovino,66,2.2,1,79,Seca,127,Fazenda_B,1
ANM_01490,Bovino,116,1.4,2,81,Seca,23,Fazenda_B,0
ANM_01491,Bovino,69,4.4,0,85,Chuva,82,Fazenda_D,1
ANM_01492,Bovino,90,3.2,0,56,Seca,89,Fazenda_B,1
ANM_01493,Bovino,95,4.5,0,66,Chuva,57,Fazenda_B,1
ANM_01494,Bovino,36,2.4,2,50,Seca,194,Fazenda_A,1
ANM_01495,Ovino,68,3.4,0,63,Seca,207,Fazenda_D,0
ANM_01496,Ovino,39,3.7,0,96,Chuva,246,Fazenda_B,1
ANM_01497,Ovino,24,3.0,0,93,Seca,21,Fazenda_A,1
ANM_01498,Bovino,86,2.1,1,93,Chuva,216,Fazenda_D,0
ANM_01499,Bovino,46,2.9,0,87,Seca,27,Fazenda_C,1
ANM_01500,Caprino,38,3.5,1,75,Seca,70,Fazenda_B,1
ANM_01501,Ovino,67,3.5,1,76,Chuva,136,Fazenda_C,1
ANM_01502,Bovino,67,3.1,0,94,Seca,241,Fazenda_D,0
ANM_01503,Bovino,30,3.7,0,65,Seca,131,Fazenda_D,1
ANM_01504,Bovino,32,3.7,0,95,Seca,38,Fazenda_A,1
ANM_01505,Bovino,104,2.7,2,56,Chuva,113,Fazenda_B,0
ANM_01506,Bovino,83,2.0,1,81,Seca,50,Fazenda_B,0
ANM_01507,Ovino,40,3.2,2,74,Chuva,99,Fazenda_A,1
ANM_01508,Ovino,31,2.6,0,80,Chuva,121,Fazenda_C,0
ANM_01509,Ovino,74,3.2,0,65,Chuva,41,Fazenda_D,1
ANM_01510,Ovino,80,4.0,0,90,Seca,52,Fazenda_A,1
ANM_01511,Caprino,80,3.4,0,63,Seca,233,Fazenda_D,1
ANM_01512,Ovino,17,4.0,2,74,Seca,219,Fazenda_C,0
ANM_01513,Caprino,22,2.4,0,79,Chuva,184,Fazenda_C,1
ANM_01514,Bovino,103,3.9,0,56,Seca,159,Fazenda_C,1
ANM_01515,Bovino,74,4.3,0,61,Chuva,133,Fazenda_B,0
ANM_01516,Bovino,107,3.1,0,52,Chuva,216,Fazenda_D,1
ANM_01517,Ovino,13,4.7,0,76,Seca,83,Fazenda_D,1
ANM_01518,Caprino,22,2.5,0,95,Chuva,172,Fazenda_A,1
ANM_01519,Bovino,112,2.7,1,68,Seca,201,Fazenda_D,0
ANM_01520,Caprino,22,3.6,0,92,Seca,48,Fazenda_B,1
ANM_01521,Bovino,53,3.1,1,86,Seca,32,Fazenda_A,1
ANM_01522,Caprino,18,2.6,0,94,Seca,45,Fazenda_C,1
ANM_01523,Bovino,48,3.5,1,91,Chuva,41,Fazenda_D,1
ANM_01524,Bovino,34,3.3,0,56,Chuva,112,Fazenda_B,1
ANM_01525,Bovino,63,2.7,2,98,Seca,95,Fazenda_B,0
ANM_01526,Bovino,56,3.2,1,65,Chuva,129,Fazenda_D,1
ANM_01527,Bovino,113,3.6,0,81,Seca,111,Fazenda_B,1
ANM_01528,Bovino,30,2.7,0,57,Seca,92,Fazenda_C,0
ANM_01529,Caprino,38,3.5,0,98,Seca,138,Fazenda_D,1
ANM_01530,Ovino,47,2.5,1,62,Chuva,29,Fazenda_D,1
ANM_01531,Bovino,19,2.6,0,60,Chuva,67,Fazenda_D,1
ANM_01532,Ovino,33,3.9,0,69,Chuva,189,Fazenda_A,1
ANM_01533,Ovino,26,3.5,0,67,Chuva,109,Fazenda_C,1
ANM_01534,Bovino,38,1.8,2,86,Seca,247,Fazenda_B,0
ANM_01535,Bovino,79,2.8,2,55,Seca,206,Fazenda_D,0
ANM_01536,Bovino,22,3.4,0,69,Chuva,200,Fazenda_D,1
ANM_01537,Bovino,105,3.2,0,81,Chuva,187,Fazenda_B,1
ANM_01538,Ovino,59,3.5,1,95,Seca,222,Fazenda_C,1
ANM_01539,Bovino,74,3.2,1,93,Chuva,209,Fazenda_B,1
ANM_01540,Ovino,44,3.0,0,78,Seca,25,Fazenda_B,1
ANM_01541,Ovino,9,3.0,0,53,Seca,151,Fazenda_D,1
ANM_01542,Bovino,97,3.9,1,56,Chuva,110,Fazenda_A,1
ANM_01543,Ovino,76,3.6,0,92,Chuva,74,Fazenda_A,1
ANM_01544,Bovino,116,3.4,0,69,Seca,145,Fazenda_A,0
ANM_01545,Caprino,61,3.2,1,83,Seca,235,Fazenda_A,1
ANM_01546,Bovino,14,2.7,0,85,Chuva,216,Fazenda_A,1
ANM_01547,Caprino,76,2.9,2,56,Chuva,150,Fazenda_D,0
ANM_01548,Ovino,51,3.8,0,82,Chuva,26,Fazenda_A,1
ANM_01549,Bovino,111,3.8,2,64,Chuva,107,Fazenda_B,1
ANM_01550,Ovino,53,2.6,0,81,Seca,105,Fazenda_D,1
ANM_01551,Caprino,32,3.2,1,71,Chuva,159,Fazenda_B,1
ANM_01552,Ovino,20,3.4,0,89,Chuva,118,Fazenda_A,1
ANM_01553,Caprino,60,3.4,0,78,Seca,164,Fazenda_C,0
ANM_01554,Caprino,77,3.4,0,74,Seca,214,Fazenda_A,1
ANM_01555,Bovino,59,2.3,1,54,Seca,94,Fazenda_D,0
ANM_01556,Bovino,44,2.3,0,63,Chuva,217,Fazenda_B,1
ANM_01557,Ovino,65,3.9,0,99,Chuva,126,Fazenda_C,1
ANM_01558,Bovino,108,4.2,0,84,Chuva,183,Fazenda_C,0
ANM_01559,Caprino,35,2.1,0,51,Chuva,164,Fazenda_C,0
ANM_01560,Caprino,23,3.1,1,74,Seca,105,Fazenda_B,1
ANM_01561,Bovino,27,3.7,3,65,Chuva,20,Fazenda_D,0
ANM_01562,Bovino,117,1.6,0,95,Seca,139,Fazenda_C,1
ANM_01563,Ovino,42,2.3,0,65,Seca,86,Fazenda_B,1
ANM_01564,Bovino,71,3.0,3,60,Chuva,227,Fazenda_B,0
ANM_01565,Caprino,30,2.7,1,98,Seca,118,Fazenda_A,1
ANM_01566,Bovino,76,3.2,1,84,Chuva,225,Fazenda_B,0
ANM_01567,Ovino,31,4.1,0,72,Chuva,68,Fazenda_D,0
ANM_01568,Bovino,72,2.5,0,54,Chuva,70,Fazenda_D,1
ANM_01569,Ovino,38,3.1,0,84,Seca,90,Fazenda_C,1
ANM_01570,Bovino,95,2.9,0,78,Chuva,237,Fazenda_B,1
ANM_01571,Ovino,24,3.2,1,96,Chuva,139,Fazenda_B,1
ANM_01572,Bovino,50,3.1,0,54,Chuva,190,Fazenda_A,1
ANM_01573,Ovino,32,4.9,0,52,Chuva,131,Fazenda_A,1
ANM_01574,Caprino,15,4.1,2,55,Chuva,50,Fazenda_B,1
ANM_01575,Bovino,112,2.0,0,72,Seca,43,Fazenda_B,1
ANM_01576,Bovino,77,2.5,2,95,Chuva,230,Fazenda_B,0
ANM_01577,Bovino,85,2.6,0,51,Chuva,56,Fazenda_A,1
ANM_01578,Ovino,26,2.2,0,67,Chuva,212,Fazenda_A,0
ANM_01579,Ovino,60,2.1,0,79,Chuva,236,Fazenda_D,1
ANM_01580,Ovino,36,3.0,0,87,Seca,82,Fazenda_C,1
ANM_01581,Bovino,66,2.6,0,54,Seca,75,Fazenda_C,0
ANM_01582,Bovino,105,2.5,0,95,Chuva,221,Fazenda_C,0
ANM_01583,Ovino,69,4.5,0,98,Seca,37,Fazenda_C,1
ANM_01584,Bovino,24,2.6,1,60,Seca,125,Fazenda_A,1
ANM_01585,Caprino,37,2.8,0,50,Seca,212,Fazenda_A,1
ANM_01586,Bovino,62,3.6,0,59,Seca,176,Fazenda_B,0
ANM_01587,Ovino,25,2.8,0,90,Chuva,96,Fazenda_D,1
ANM_01588,Bovino,25,2.3,0,93,Chuva,23,Fazenda_D,1
ANM_01589,Bovino,28,2.9,0,75,Seca,140,Fazenda_C,1
ANM_01590,Ovino,37,4.5,0,82,Chuva,159,Fazenda_B,1
ANM_01591,Ovino,49,2.8,0,76,Seca,203,Fazenda_B,0
ANM_01592,Caprino,43,2.5,0,99,Chuva,67,Fazenda_A,1
ANM_01593,Bovino,92,3.4,0,61,Seca,166,Fazenda_B,1
ANM_01594,Bovino,42,2.9,3,51,Chuva,45,Fazenda_D,1
ANM_01595,Ovino,32,5.0,0,50,Seca,127,Fazenda_D,1
ANM_01596,Ovino,8,2.5,0,50,Chuva,57,Fazenda_B,0
ANM_01597,Bovino,97,4.3,2,82,Chuva,99,Fazenda_A,1
ANM_01598,Bovino,28,3.9,2,71,Chuva,172,Fazenda_D,1
ANM_01599,Bovino,17,2.8,2,61,Seca,203,Fazenda_A,0
ANM_01600,Caprino,56,3.1,0,88,Chuva,221,Fazenda_A,1
ANM_01601,Bovino,51,2.4,1,85,Seca,248,Fazenda_D,0
ANM_01602,Bovino,36,2.7,1,70,Chuva,47,Fazenda_A,1
ANM_01603,Bovino,72,2.8,1,69,Seca,80,Fazenda_C,1
ANM_01604,Bovino,103,3.2,0,85,Chuva,239,Fazenda_C,0
ANM_01605,Bovino,88,2.1,0,75,Seca,108,Fazenda_C,1
ANM_01606,Ovino,34,3.3,3,96,Chuva,108,Fazenda_B,1
ANM_01607,Bovino,79,3.0,0,80,Chuva,198,Fazenda_D,1
ANM_01608,Caprino,14,3.4,0,50,Chuva,159,Fazenda_C,1
ANM_01609,Bovino,42,3.5,0,87,Chuva,27,Fazenda_A,1
ANM_01610,Ovino,17,2.9,0,63,Seca,247,Fazenda_C,0
ANM_01611,Caprino,24,3.4,0,75,Seca,141,Fazenda_A,1
ANM_01612,Ovino,61,3.0,0,95,Seca,122,Fazenda_D,1
ANM_01613,Ovino,56,3.6,3,91,Chuva,205,Fazenda_C,1
ANM_01614,Bovino,27,3.3,0,56,Chuva,107,Fazenda_D,1
ANM_01615,Bovino,87,3.2,0,61,Chuva,42,Fazenda_C,0
ANM_01616,Ovino,15,3.0,1,73,Seca,56,Fazenda_A,1
ANM_01617,Caprino,17,4.0,0,68,Chuva,30,Fazenda_A,1
ANM_01618,Ovino,69,3.4,0,58,Chuva,36,Fazenda_B,1
ANM_01619,Ovino,82,2.2,0,84,Chuva,239,Fazenda_B,0
ANM_01620,Ovino,73,2.8,0,53,Chuva,203,Fazenda_B,1
ANM_01621,Bovino,66,2.9,0,94,Seca,200,Fazenda_C,1
ANM_01622,Bovino,52,3.1,1,91,Seca,214,Fazenda_D,1
ANM_01623,Ovino,62,3.2,2,81,Seca,149,Fazenda_C,0
ANM_01624,Caprino,34,2.4,1,95,Chuva,48,Fazenda_A,0
ANM_01625,Bovino,88,3.1,0,55,Chuva,76,Fazenda_D,1
ANM_01626,Ovino,45,2.9,0,77,Seca,181,Fazenda_A,1
ANM_01627,Bovino,38,3.9,0,77,Seca,97,Fazenda_B,1
ANM_01628,Ovino,27,2.4,0,89,Seca,141,Fazenda_A,1
ANM_01629,Bovino,23,3.1,0,78,Chuva,244,Fazenda_C,1
ANM_01630,Bovino,56,2.6,2,91,Seca,131,Fazenda_A,1
ANM_01631,Ovino,21,4.4,0,54,Seca,229,Fazenda_A,0
ANM_01632,Bovino,96,4.0,0,54,Seca,112,Fazenda_A,0
ANM_01633,Ovino,54,2.0,0,86,Seca,21,Fazenda_D,0
ANM_01634,Ovino,27,2.5,0,90,Chuva,143,Fazenda_A,1
ANM_01635,Caprino,66,3.7,1,77,Chuva,222,Fazenda_A,0
ANM_01636,Bovino,109,3.4,2,90,Seca,50,Fazenda_B,1
ANM_01637,Bovino,63,3.4,0,96,Chuva,136,Fazenda_B,1
ANM_01638,Bovino,36,3.2,0,58,Seca,132,Fazenda_C,1
ANM_01639,Caprino,19,3.8,3,78,Chuva,224,Fazenda_B,0
ANM_01640,Caprino,75,3.6,1,63,Seca,63,Fazenda_A,1
ANM_01641,Ovino,10,2.9,3,87,Seca,146,Fazenda_B,0
ANM_01642,Caprino,78,2.3,0,89,Chuva,109,Fazenda_D,1
ANM_01643,Ovino,15,1.9,0,83,Seca,203,Fazenda_C,0
ANM_01644,Ovino,41,3.0,0,86,Seca,245,Fazenda_B,0
ANM_01645,Bovino,114,1.8,0,98,Chuva,201,Fazenda_C,1
ANM_01646,Ovino,27,3.3,1,91,Chuva,200,Fazenda_C,1
ANM_01647,Bovino,71,2.9,0,63,Chuva,133,Fazenda_C,1
ANM_01648,Caprino,24,4.5,0,67,Chuva,93,Fazenda_D,1
ANM_01649,Ovino,78,3.3,0,82,Chuva,223,Fazenda_A,1
ANM_01650,Ovino,49,3.1,1,83,Chuva,233,Fazenda_D,1
ANM_01651,Bovino,108,2.0,0,77,Chuva,65,Fazenda_C,1
ANM_01652,Bovino,111,2.2,0,85,Chuva,73,Fazenda_B,1
ANM_01653,Bovino,19,3.6,1,94,Seca,178,Fazenda_B,1
ANM_01654,Bovino,99,2.9,0,97,Seca,230,Fazenda_D,1
ANM_01655,Bovino,91,4.9,0,86,Seca,128,Fazenda_B,0
ANM_01656,Caprino,73,3.0,0,72,Seca,43,Fazenda_C,1
ANM_01657,Ovino,18,3.2,2,91,Chuva,172,Fazenda_C,1
ANM_01658,Bovino,113,2.2,1,66,Seca,182,Fazenda_A,0
ANM_01659,Bovino,25,3.8,1,60,Seca,76,Fazenda_C,1
ANM_01660,Bovino,79,2.5,3,81,Seca,91,Fazenda_B,0
ANM_01661,Ovino,8,3.5,3,86,Seca,88,Fazenda_A,0
ANM_01662,Ovino,21,3.7,1,64,Chuva,233,Fazenda_B,0
ANM_01663,Caprino,29,3.2,0,53,Chuva,47,Fazenda_D,1
ANM_01664,Bovino,42,4.3,1,88,Chuva,223,Fazenda_A,1
ANM_01665,Caprino,13,2.7,0,79,Seca,52,Fazenda_C,0
ANM_01666,Caprino,34,4.3,3,59,Chuva,72,Fazenda_A,0
ANM_01667,Bovino,27,2.2,1,72,Chuva,141,Fazenda_C,1
ANM_01668,Caprino,50,3.7,0,73,Chuva,35,Fazenda_C,1
ANM_01669,Bovino,43,3.0,0,85,Chuva,173,Fazenda_B,1
ANM_01670,Caprino,38,2.6,0,54,Chuva,159,Fazenda_C,1
ANM_01671,Bovino,83,1.9,0,86,Chuva,106,Fazenda_C,1
ANM_01672,Caprino,12,2.9,0,92,Chuva,237,Fazenda_C,1
ANM_01673,Caprino,33,2.9,0,68,Chuva,124,Fazenda_B,1
ANM_01674,Caprino,30,3.2,0,86,Chuva,96,Fazenda_C,1
ANM_01675,Ovino,40,3.6,1,57,Chuva,106,Fazenda_D,1
ANM_01676,Bovino,53,2.5,0,56,Chuva,50,Fazenda_B,1
ANM_01677,Bovino,60,4.3,0,89,Seca,119,Fazenda_D,1
ANM_01678,Bovino,92,2.7,0,62,Seca,174,Fazenda_A,1
ANM_01679,Bovino,88,3.5,2,86,Chuva,55,Fazenda_B,0
ANM_01680,Ovino,30,3.2,0,76,Seca,78,Fazenda_D,1
ANM_01681,Bovino,78,3.0,0,67,Chuva,125,Fazenda_B,1
ANM_01682,Caprino,24,3.1,0,73,Seca,234,Fazenda_C,0
ANM_01683,Ovino,50,2.4,0,90,Seca,249,Fazenda_B,1
ANM_01684,Caprino,82,2.8,0,51,Chuva,22,Fazenda_A,1
ANM_01685,Bovino,70,2.2,0,65,Chuva,241,Fazenda_D,0
ANM_01686,Caprino,34,2.7,0,63,Chuva,140,Fazenda_B,0
ANM_01687,Caprino,77,2.8,1,66,Seca,179,Fazenda_C,0
ANM_01688,Bovino,36,3.7,1,55,Chuva,34,Fazenda_D,1
ANM_01689,Ovino,40,2.9,0,84,Seca,249,Fazenda_D,1
ANM_01690,Ovino,17,2.8,1,66,Seca,94,Fazenda_D,0
ANM_01691,Bovino,99,3.3,0,94,Seca,213,Fazenda_A,1
ANM_01692,Ovino,41,3.2,0,87,Chuva,237,Fazenda_C,1
ANM_01693,Bovino,106,2.7,0,89,Seca,210,Fazenda_C,0
ANM_01694,Bovino,55,3.4,0,55,Chuva,245,Fazenda_D,0
ANM_01695,Bovino,41,3.0,0,97,Seca,20,Fazenda_B,0
ANM_01696,Bovino,95,2.7,1,87,Seca,222,Fazenda_D,0
ANM_01697,Bovino,91,2.8,2,98,Seca,152,Fazenda_C,1
ANM_01698,Bovino,95,3.8,0,70,Chuva,109,Fazenda_A,1
ANM_01699,Caprino,30,2.8,0,84,Chuva,25,Fazenda_A,1
ANM_01700,Ovino,14,3.3,0,72,Seca,246,Fazenda_D,1
ANM_01701,Caprino,59,2.2,0,61,Chuva,152,Fazenda_A,1
ANM_01702,Bovino,85,3.9,0,78,Chuva,135,Fazenda_A,1
ANM_01703,Bovino,17,2.7,3,76,Chuva,92,Fazenda_B,0
ANM_01704,Ovino,11,3.4,0,55,Chuva,175,Fazenda_A,1
ANM_01705,Bovino,110,2.9,1,70,Seca,230,Fazenda_B,0
ANM_01706,Bovino,62,3.4,0,56,Chuva,88,Fazenda_D,1
ANM_01707,Ovino,36,3.4,1,92,Chuva,234,Fazenda_C,0
ANM_01708,Bovino,85,3.0,2,90,Chuva,63,Fazenda_C,0
ANM_01709,Ovino,69,1.8,1,65,Chuva,163,Fazenda_B,0
ANM_01710,Ovino,53,3.9,2,54,Seca,218,Fazenda_C,0
ANM_01711,Bovino,39,3.0,0,64,Seca,225,Fazenda_D,1
ANM_01712,Bovino,70,3.4,0,70,Chuva,169,Fazenda_C,1
ANM_01713,Ovino,43,3.6,1,53,Chuva,220,Fazenda_A,1
ANM_01714,Bovino,111,2.8,0,54,Seca,170,Fazenda_D,0
ANM_01715,Bovino,20,3.5,2,56,Seca,190,Fazenda_D,1
ANM_01716,Caprino,46,2.6,0,84,Chuva,87,Fazenda_C,1
ANM_01717,Bovino,105,3.4,0,85,Seca,190,Fazenda_C,0
ANM_01718,Ovino,45,3.1,0,64,Seca,173,Fazenda_B,0
ANM_01719,Caprino,68,2.8,2,77,Seca,60,Fazenda_A,0
ANM_01720,Bovino,116,3.1,2,51,Chuva,89,Fazenda_C,1
ANM_01721,Bovino,105,2.4,0,54,Chuva,50,Fazenda_C,1
ANM_01722,Bovino,91,3.3,0,56,Chuva,36,Fazenda_B,1
